gene_combination,gene_combination_unordered,TTN,LN_mean_relative,LN_mean_relative_bootstrap_median,LN_mean_relative_bootstrap_mean,LN_mean_relative_97.5P,LN_mean_relative_2.5P,LN_mean_relative_pvalue_twoside,LN_mean_relative_pvalue_twoside_FDR,95_percentile_relative,95_percentile_relative_bootstrap_median,95_percentile_relative_bootstrap_mean,95_percentile_relative_97.5P,95_percentile_relative_2.5P,95_percentile_relative_pvalue_twoside,95_percentile_relative_pvalue_twoside_FDR,TTN_normalized_relative,TTN_normalized_relative_bootstrap_median,TTN_normalized_relative_bootstrap_mean,TTN_normalized_relative_97.5P,TTN_normalized_relative_2.5P,TTN_normalized_relative_pvalue_twoside,TTN_normalized_relative_pvalue_twoside_FDR,Genotype
Inert_Setd2_Inert_Inert,Inert_Inert_Inert_Setd2,2065.0,2.89301837792472,2.8912999734899616,2.905251814260297,3.41533890226065,2.431488165683305,0.0,0.0,3.67047285277247,3.686894174878498,3.712941046155125,4.675985778766562,2.9311668929220347,0.0,0.0,1.0515783167320194,1.0589282221296736,1.0802197724502882,1.4198642919036768,0.8592550870146035,0.5900000000000001,0.7732575757575758,KTCas12a
Inert_Setd2_Inert_Setd2,Inert_Inert_Setd2_Setd2,254.0,3.122083346920504,3.1106631562934264,3.130523557551712,3.992947373937739,2.3116128198068617,0.0,0.0,3.699606271533684,3.584152505588588,3.855597176879804,5.478563097797248,2.6934127882189127,0.0,0.0,1.5657755897409091,1.5455898422964758,1.6427163988453242,2.85427449040204,0.9591158725515782,0.074,0.152404761904762,KTCas12a
Inert_Setd2_Setd2_Inert,Inert_Inert_Setd2_Setd2,1357.0,3.614376925416172,3.6098350539514703,3.6170787837348928,4.170756067029433,3.082920548289762,0.0,0.0,4.613778993188081,4.616734301577599,4.631161855719167,5.372477938481491,3.831071540655593,0.0,0.0,1.1950267015064195,1.2061037135913737,1.2106884358043837,1.5744007876861277,0.9015903266223434,0.2279999999999999,0.3686355140186915,KTCas12a
Inert_Setd2_Setd2_Setd2,Inert_Setd2_Setd2_Setd2,704.0,4.005025962100018,3.99936493511367,4.026678763665297,4.942555843406003,3.190701411020005,0.0,0.0,4.393661094950322,4.486840759526606,4.584317034922703,5.982377213164146,3.442669752260004,0.0,0.0,1.3517370781189109,1.3554709018911026,1.405786017454164,2.1463436638450446,0.937365747608534,0.1359999999999999,0.2450833333333331,KTCas12a
Pcna_Inert_Inert_Inert,Pcna_Inert_Inert_Inert,1007.0,0.6732953786384493,0.6709581674155118,0.6750681309588136,0.7595676299391829,0.6118834231490757,0.0,0.0,0.5630722336454224,0.5685605671989191,0.590796610925898,0.8064961339406925,0.4464330289766467,0.0,0.0,0.4197324566160341,0.4193735584042397,0.4224071882349617,0.5210001399389511,0.3451846968382318,0.0,0.0,KTCas12a
Pcna_Inert_Inert_Pcna,Pcna_Pcna_Inert_Inert,73.0,0.4993308079994493,0.4991122070617258,0.5034366061933147,0.5949004484194024,0.4310265068662788,0.0,0.0,0.2966371626026204,0.2865522545657885,0.2864050068767925,0.4681547464117648,0.1827461219364745,0.0,0.0,0.407148620729404,0.4099261028923432,0.4394696165368356,0.8307668537724805,0.245935823040419,0.014,0.0361492537313432,KTCas12a
Pcna_Inert_Pcna_Inert,Pcna_Pcna_Inert_Inert,356.0,0.6191742201077366,0.6132909351547566,0.6217044113919878,0.7629540358514001,0.5249412857270108,0.0,0.0,0.4160330382914376,0.3988304866403291,0.4146914260019975,0.62881593173218,0.2876678798084952,0.004,0.0065283018867924,0.5147713662393074,0.5219625337239723,0.5260034078335113,0.7166274838286132,0.3919088887758173,0.0,0.0,KTCas12a
Pcna_Inert_Pcna_Pcna,Pcna_Pcna_Pcna_Inert,148.0,0.5863066285495613,0.5855686126499511,0.5883152816511599,0.7107631587523652,0.4811529598631226,0.0,0.0,0.4620928126127453,0.4162964050388181,0.4804020847371912,0.9541869083953316,0.262660653652146,0.038,0.051763779527559,0.3688189779151815,0.3687565361715165,0.374454578787313,0.5279071173653788,0.2479736578169244,0.0,0.0,KTCas12a
Pcna_Pcna_Inert_Inert,Pcna_Pcna_Inert_Inert,481.0,0.7364149931421902,0.7354414958773828,0.7374263131967199,0.8413949547343703,0.647963977522885,0.0,0.0,0.7845088483856733,0.7727272727272727,0.7529015731753329,1.0126346959202446,0.4907433492278023,0.07,0.0883941605839416,0.6401943054152724,0.6423600331042386,0.6435895747409056,0.8562028787608177,0.4726124657086916,0.0,0.0,KTCas12a
Pcna_Pcna_Inert_Pcna,Pcna_Pcna_Pcna_Inert,133.0,0.6856584607704949,0.6607821838628931,0.6948245813113447,1.0031841318992225,0.528235994075105,0.054,0.0631216216216216,0.457890923002508,0.4505125896682987,0.529158594813825,0.9461718365363022,0.2622796433265021,0.046,0.0602878787878787,0.4868005555210726,0.4934918341782229,0.5294783345709169,0.9618020571202592,0.3159850902164081,0.042,0.0919746835443038,KTCas12a
Pcna_Pcna_Pcna_Inert,Pcna_Pcna_Pcna_Inert,400.0,0.6053122142744967,0.6029754220312222,0.6053813616662267,0.6936008248623032,0.5281996961981757,0.0,0.0,0.4867741344002475,0.4861932268108058,0.503602154399389,0.751427484770464,0.3278190857192073,0.0,0.0,0.6246663770094966,0.631079530443875,0.6404189834160575,0.8829561853013178,0.4793446484899421,0.01,0.0262121212121212,KTCas12a
Pcna_Pcna_Pcna_Pcna,Pcna_Pcna_Pcna_Pcna,170.0,0.5744872059323951,0.5720158798149257,0.5758870784455746,0.6661330623573322,0.5083166382229172,0.0,0.0,0.3868117492926889,0.3721285787272673,0.3880153582859877,0.6066542684068059,0.2574774181274049,0.0,0.0,0.423643420578249,0.429583075856775,0.4425523334944604,0.6755906845834936,0.2929288260411136,0.002,0.0059655172413793,KTCas12a
Rb1_Inert_Inert_Inert,Rb1_Inert_Inert_Inert,811.0,2.310692180950645,2.308199291940853,2.315983943413311,2.756944993801143,1.9094839324251445,0.0,0.0,2.817971614534439,2.8373252931062725,2.946240557913738,3.9571073109649935,2.2795054735110507,0.0,0.0,1.2336146877143712,1.2388564284041408,1.254980608989972,1.7240326801347812,0.9004842584313265,0.1959999999999999,0.3357227722772277,KTCas12a
Rb1_Inert_Inert_Rb1,Rb1_Rb1_Inert_Inert,323.0,2.482976213221193,2.467855425118604,2.5044430254979493,3.417348908764073,1.793198394902089,0.0,0.0,3.6975240153765454,3.667481179809947,3.600417563900266,5.617179924390199,1.8484148663510769,0.0,0.0,1.1822299205511764,1.1808572489791829,1.2508517544841584,2.066178277437935,0.8161481292586761,0.4159999999999999,0.5997333333333332,KTCas12a
Rb1_Inert_Rb1_Inert,Rb1_Rb1_Inert_Inert,684.0,2.754142944617543,2.7488715282344645,2.750144576186216,3.3754781667547946,2.132899308241964,0.0,0.0,3.35096224869878,3.385775084846996,3.419815558995719,4.349019335837418,2.595071832441165,0.0,0.0,1.0270956775829223,1.0207459905265508,1.070377699164931,1.7370145351172404,0.6992573488748883,0.918,0.956710843373494,KTCas12a
Rb1_Inert_Rb1_Rb1,Rb1_Rb1_Rb1_Inert,549.0,2.9213205026057865,2.8585492665927426,2.9369679313838724,4.188590823328807,2.155042255784577,0.0,0.0,3.213933278657344,3.110873263567152,3.2814487518315274,5.076665655100417,2.1845319860361183,0.0,0.0,1.0206602410065884,1.0217171242132113,1.0349767177902196,1.432025151983909,0.7344914454380813,0.908,0.9520242424242422,KTCas12a
Rb1_Rb1_Inert_Inert,Rb1_Rb1_Inert_Inert,801.0,2.671167593390471,2.654102221154676,2.6736172572428094,3.4189741378792577,2.1304309600726263,0.0,0.0,3.467144014268867,3.505449435903349,3.523602222681175,4.833700396825396,2.565914409353098,0.0,0.0,0.9772612655949352,0.9755050735295384,0.9990014504524528,1.361713753248956,0.7451246253857029,0.904,0.9520242424242422,KTCas12a
Rb1_Rb1_Inert_Rb1,Rb1_Rb1_Rb1_Inert,377.0,2.826408086435858,2.78763574423826,2.847699048519303,4.102211736786356,1.935613921946236,0.0,0.0,3.4990753047847654,3.4389215612111146,3.426039530537083,4.550931926237566,2.447155045665763,0.0,0.0,1.424390468543832,1.4176912763236815,1.5011150334322196,2.582223149524899,0.912427050219626,0.1240000000000001,0.228212765957447,KTCas12a
Rb1_Rb1_Rb1_Inert,Rb1_Rb1_Rb1_Inert,628.0,2.877181300254481,2.824363312800097,2.863864826793772,3.7008515342682142,2.18644640110725,0.0,0.0,3.5101204124157914,3.4642697418749244,3.616481119357932,5.614723873846107,2.5427578956359627,0.0,0.0,0.9552528038034834,0.9601368867641256,0.9768927519773606,1.333706101112856,0.711484184228362,0.802,0.9031948051948052,KTCas12a
Rb1_Rb1_Rb1_Rb1,Rb1_Rb1_Rb1_Rb1,524.0,2.959206097256462,2.92694598817437,2.98498316812078,4.186383356857554,2.157027906321064,0.0,0.0,3.693016588488336,3.699366016862376,3.862448132282799,5.804728898691639,2.3113727053125936,0.0,0.0,0.9898947022771458,0.9992653569571136,1.0370325701445164,1.6109873010649942,0.7242546228379004,0.996,0.996,KTCas12a
Rbm10_Inert_Inert_Inert,Rbm10_Inert_Inert_Inert,998.0,1.541366498719412,1.5293295355136065,1.5430893416646856,1.862313765412216,1.3167724265221643,0.0,0.0,1.7434141947499888,1.7404972649606556,1.7859624852376823,2.3303763808195463,1.405628275100817,0.0,0.0,0.9203991795110398,0.92233202729484,0.9400026805902888,1.2650533565978217,0.6965847394665171,0.638,0.8236865671641791,KTCas12a
Rbm10_Inert_Inert_Rbm10,Rbm10_Rbm10_Inert_Inert,848.0,1.4140383982245393,1.394141900573851,1.4165664968996463,1.7963316361602544,1.1571003305584011,0.0,0.0,1.4541127577355049,1.4622662189433244,1.5192271791896883,2.248487408023848,1.0588201353789493,0.014,0.0212456140350877,1.0679779994033332,1.05848452920826,1.0921266385677295,1.5370540697515027,0.7969182292285135,0.6819999999999999,0.8477,KTCas12a
Rbm10_Inert_Rbm10_Inert,Rbm10_Rbm10_Inert_Inert,1994.0,1.2490896852319364,1.2501842723699674,1.2518874135519726,1.394651890744352,1.1306534742168213,0.0,0.0,1.3596765529241424,1.3650462845975393,1.375773259337317,1.65764617542864,1.1379019791271343,0.006,0.0095229357798165,1.0198565139931246,1.0242944555017244,1.0230821823180785,1.2117231597624114,0.8658905886781398,0.804,0.9031948051948052,KTCas12a
Rbm10_Inert_Rbm10_Rbm10,Rbm10_Rbm10_Rbm10_Inert,2078.0,1.3057704082432424,1.3024194982852224,1.303297173832885,1.4617876717146008,1.1439288109246768,0.0,0.0,1.4901469850404756,1.4670043583868575,1.475276852192951,1.7613684695365568,1.2063371491042316,0.0,0.0,1.0865430229568085,1.0854078785622967,1.0867106975753902,1.3036116881259667,0.8897143284633049,0.4339999999999999,0.6154262295081967,KTCas12a
Rbm10_Rbm10_Inert_Inert,Rbm10_Rbm10_Inert_Inert,1307.0,1.4058484351796303,1.4065638757689514,1.4101318444623272,1.6062644103288513,1.2408465904100858,0.0,0.0,1.5098963141573334,1.517241379310345,1.5385591662730238,2.0216718635016786,1.221807414091616,0.0,0.0,1.0273980135294616,1.035535051889311,1.0464680046225705,1.3449290653949308,0.8328289555826003,0.774,0.8972933333333333,KTCas12a
Rbm10_Rbm10_Inert_Rbm10,Rbm10_Rbm10_Rbm10_Inert,1208.0,1.3954540355330178,1.3798971600534329,1.3916747783763668,1.6535537984560964,1.1917473537602972,0.0,0.0,1.5530422825837218,1.514469816746226,1.5018912881978368,1.807003430140412,1.1693956249583153,0.0,0.0,1.1597289704315654,1.1483880899926515,1.1653386415534808,1.4839578142191692,0.9185278187340408,0.1879999999999999,0.3252399999999999,KTCas12a
Rbm10_Rbm10_Rbm10_Inert,Rbm10_Rbm10_Rbm10_Inert,2245.0,1.2762277366891868,1.2759886789986497,1.2815172149408924,1.4585817392745828,1.1290578357084209,0.0,0.0,1.3809185676577822,1.3656996298898347,1.36787970303003,1.5651451220528247,1.1924785956437922,0.0,0.0,0.9774925764774536,0.9873428865810316,0.9860905862300104,1.1862775051936152,0.7902044016653682,0.902,0.9520242424242422,KTCas12a
Rbm10_Rbm10_Rbm10_Rbm10,Rbm10_Rbm10_Rbm10_Rbm10,2478.0,1.303301613454852,1.3054568769573844,1.3077657613933675,1.4579206701951453,1.1862063453342706,0.0,0.0,1.455019774668551,1.447079590193119,1.4577503916794008,1.6718793302523671,1.2925884420834637,0.0,0.0,1.078942808245492,1.0728823011180877,1.0827357242980415,1.2828925584815103,0.9308119086012628,0.3460000000000001,0.5344464285714288,KTCas12a
Rpa3_Inert_Inert_Inert,Rpa3_Inert_Inert_Inert,489.0,0.6105076269236905,0.6091703320257384,0.6131155189584155,0.7099636899781663,0.5470275668030152,0.0,0.0,0.4498680404017295,0.4489405201557866,0.465809501963385,0.7065949920409791,0.328547551587077,0.0,0.0,0.4618878906617598,0.4536783032236525,0.464319547086633,0.6311561507221524,0.3497472041737732,0.0,0.0,KTCas12a
Rpa3_Inert_Inert_Rpa3,Rpa3_Rpa3_Inert_Inert,255.0,0.6414648783049395,0.6248650356617743,0.6454035837472135,0.8874039597901974,0.505103493406189,0.012,0.0148285714285714,0.4289479453550581,0.4238808954983247,0.4291545166214912,0.5491274926074757,0.3183574025777264,0.002,0.003326923076923,0.6095277785870726,0.6279095145117386,0.6680672845767675,1.1796184417538416,0.3930160037016883,0.126,0.2294526315789473,KTCas12a
Rpa3_Inert_Rpa3_Inert,Rpa3_Rpa3_Inert_Inert,758.0,0.5915023913135007,0.5938021044282673,0.5936269961718723,0.6544716354672869,0.5349925669491553,0.0,0.0,0.4516372704003026,0.4526413476710355,0.453606460968913,0.5717145158264458,0.3389510556205151,0.0,0.0,0.493226160180415,0.492268421999295,0.4959854741939172,0.6233964733693153,0.3937929206990386,0.0,0.0,KTCas12a
Rpa3_Inert_Rpa3_Rpa3,Rpa3_Rpa3_Rpa3_Inert,668.0,0.6055442608405851,0.6065096850098164,0.6078892328070459,0.6675709467857842,0.5533062567579632,0.0,0.0,0.4435088606629679,0.4415025902716303,0.453315280448094,0.6240703773337751,0.3689191302538179,0.0,0.0,0.4770699007343869,0.4727623753266982,0.4797109010867207,0.6082806100564906,0.3768409727038279,0.0,0.0,KTCas12a
Rpa3_Rpa3_Inert_Inert,Rpa3_Rpa3_Inert_Inert,333.0,0.5161047576502543,0.5146192659168024,0.5180109007319784,0.5977117354342896,0.4582450758776618,0.0,0.0,0.3254748027835953,0.3315018071538,0.3460152930304302,0.5423845568570196,0.2272685047193244,0.0,0.0,0.3823784991620632,0.383079664774748,0.3871972790259137,0.5030815577021741,0.2993862361642026,0.0,0.0,KTCas12a
Rpa3_Rpa3_Inert_Rpa3,Rpa3_Rpa3_Rpa3_Inert,196.0,0.5541943365109709,0.5491386019887272,0.5532495635372281,0.6526923470155122,0.4689989671882998,0.0,0.0,0.3615710900890492,0.3590806587549258,0.3685564006728712,0.6235228245604443,0.2321572778055315,0.016,0.0240695652173913,0.3531767593092154,0.3527662003594894,0.3632334500806588,0.5173155722478402,0.2611196958518412,0.0,0.0,KTCas12a
Rpa3_Rpa3_Rpa3_Inert,Rpa3_Rpa3_Rpa3_Inert,609.0,0.6015986096576902,0.5981417035716103,0.6058391328731427,0.7599259963357409,0.5012052610785802,0.0,0.0,0.3556045142839864,0.3526198991917197,0.3586910367808794,0.5057645392562483,0.2708239913572591,0.0,0.0,0.2764693485456275,0.277301918109993,0.2776655589854187,0.3424596560245616,0.2220628270938362,0.0,0.0,KTCas12a
Rpa3_Rpa3_Rpa3_Rpa3,Rpa3_Rpa3_Rpa3_Rpa3,503.0,0.5165101419186033,0.5180487985080307,0.517484037340442,0.5697859664466064,0.4625670970505283,0.0,0.0,0.3108585454709335,0.3130564716178693,0.3158677855612793,0.4028658328197749,0.2467603073157192,0.0,0.0,0.4178287069624691,0.4169505983472342,0.4217971822415783,0.5739829939192937,0.3094677515392223,0.0,0.0,KTCas12a
Rps9_Inert_Inert_Inert,Rps9_Inert_Inert_Inert,280.0,0.7763485698960425,0.7725745404748963,0.7788828272350854,0.9483027339379853,0.6431070249787796,0.026,0.0314545454545454,0.6875297148726104,0.6854558374131157,0.7378825715866837,1.1454256936350171,0.4783943599067156,0.218,0.2548243243243243,0.3416144249270684,0.3420973322232296,0.3462646442894832,0.4698612271557286,0.2545607900868399,0.0,0.0,KTCas12a
Rps9_Inert_Inert_Rps9,Rps9_Rps9_Inert_Inert,125.0,0.6177480672681283,0.6177885522658875,0.6193916497316645,0.7118383537172475,0.5338463881485044,0.0,0.0,0.4599963262064103,0.4320769681751805,0.4322145974187891,0.5999999999999999,0.2650646374053914,0.0,0.0,0.1742930739423819,0.1749940057224258,0.1768972412273143,0.2356654642000023,0.1260698442248714,0.0,0.0,KTCas12a
Rps9_Inert_Rps9_Inert,Rps9_Rps9_Inert_Inert,237.0,0.54757985667269,0.5430496267842929,0.5490942960770656,0.6776915091151835,0.4554669108158289,0.0,0.0,0.3691884496142373,0.3553092912597045,0.3976674795542858,0.684364280898245,0.2157069507058572,0.0,0.0,0.1888340961112891,0.1893248052628887,0.189922710822871,0.2531881260753933,0.1392376358356658,0.0,0.0,KTCas12a
Rps9_Inert_Rps9_Rps9,Rps9_Rps9_Rps9_Inert,231.0,0.5780603328831477,0.5746304212242652,0.5821744331493824,0.7513644672966157,0.4717480857306835,0.0,0.0,0.5209776473316355,0.4958884923996223,0.5076479212303384,0.8856480110551772,0.248474738475273,0.018,0.0266153846153846,0.1803724163614921,0.1825518007102708,0.1830929777722825,0.2355260890740242,0.1413588648445789,0.0,0.0,KTCas12a
Rps9_Rps9_Inert_Inert,Rps9_Rps9_Inert_Inert,195.0,0.6820961345166258,0.6743272288546021,0.6830940815746203,0.9072729944128468,0.5261451697125211,0.01,0.0126277372262773,0.8796400069508049,0.8368217982954498,0.8479916710625692,1.917041754321252,0.2643735888774386,0.552,0.5858650306748466,0.1770493365070521,0.1773463407824193,0.1812104746464468,0.2508052534842439,0.1323039483990992,0.0,0.0,KTCas12a
Rps9_Rps9_Inert_Rps9,Rps9_Rps9_Rps9_Inert,173.0,0.5480901946153073,0.5455140435042967,0.5483464826230959,0.6296290042663536,0.4815004489647761,0.0,0.0,0.3445125320596798,0.3322315720889808,0.3868905589615808,0.685642953157418,0.2410238498091805,0.002,0.003326923076923,0.1447329686017539,0.1428222646867035,0.1443923154867719,0.1932385411415982,0.103778596080035,0.0,0.0,KTCas12a
Rps9_Rps9_Rps9_Inert,Rps9_Rps9_Rps9_Inert,265.0,0.5562382205401946,0.5545084946539777,0.5601169693864244,0.6631997700177956,0.4860258282791311,0.0,0.0,0.3937895490765334,0.388032891749102,0.3843959228858313,0.5082911552937326,0.2613773273632377,0.0,0.0,0.1355376009068094,0.1355403415539639,0.136580379703417,0.175037301674189,0.1045395986609707,0.0,0.0,KTCas12a
Rps9_Rps9_Rps9_Rps9,Rps9_Rps9_Rps9_Rps9,254.0,0.699707574512534,0.6891204109395856,0.6989847099970953,0.8722661104502583,0.5768544306438456,0.008,0.0101764705882352,0.6198565705722416,0.5864209217465404,0.5981109824318256,1.0938066328554312,0.3461257250791732,0.092,0.1128794326241134,0.1502511929549357,0.1503805298351814,0.1516490973220057,0.1917630189328547,0.1176651315063867,0.0,0.0,KTCas12a
Setd2_Inert_Inert_Inert,Inert_Inert_Inert_Setd2,692.0,2.754109187646182,2.738390845365199,2.770002722855214,3.4360260287890085,2.253203165936658,0.0,0.0,3.819151043324409,3.768030488941303,3.790752037992432,4.797568477455461,2.8521877381161715,0.0,0.0,0.9424472374067696,0.9407086611061076,0.9570054765872084,1.2532129020492218,0.7512041541533159,0.65,0.8268382352941177,KTCas12a
Setd2_Inert_Inert_Setd2,Inert_Inert_Setd2_Setd2,280.0,2.951512656447602,2.910004045076711,2.9716574665708846,4.218849361057735,2.1305257146345027,0.0,0.0,3.608752512800932,3.5695737426564857,3.602857364110374,4.758144387236,2.524618067062854,0.0,0.0,1.4906811269544804,1.5095171094609474,1.6176461054276758,3.0122414176316723,0.8738459173363826,0.1419999999999999,0.2532577319587627,KTCas12a
Setd2_Inert_Setd2_Inert,Inert_Inert_Setd2_Setd2,1547.0,2.8597751182561453,2.8448300067967462,2.855856785555829,3.307450849349443,2.4763498407309426,0.0,0.0,3.762373831282537,3.658421658554658,3.675478600204789,4.614203463926651,2.981519161104195,0.0,0.0,1.3623480524911062,1.377375747292024,1.423717175967006,2.0764932528434907,1.0355851117739423,0.028,0.0645866666666667,KTCas12a
Setd2_Inert_Setd2_Setd2,Inert_Setd2_Setd2_Setd2,819.0,3.025406081170269,2.991229293925378,3.007453592442012,3.610275356874349,2.494902750644443,0.0,0.0,3.5522285245867637,3.5624560353567127,3.617353767664284,4.6224138264910914,2.908308588110282,0.0,0.0,1.031455166876568,1.034910691436794,1.0748429726277409,1.5792973791604203,0.7612699508097011,0.8500000000000001,0.938828025477707,KTCas12a
Setd2_Setd2_Inert_Inert,Inert_Inert_Setd2_Setd2,761.0,2.818972667250781,2.80460252212492,2.838251476496731,3.733865080691925,2.1698778175783584,0.0,0.0,4.007919050625407,3.9187636819149274,4.010207486888248,5.707607361502635,2.5831400262315904,0.0,0.0,1.3926888073366024,1.3976742398722908,1.4233857687286358,1.877117675670783,1.0900874621475782,0.016,0.0401159420289855,KTCas12a
Setd2_Setd2_Inert_Setd2,Inert_Setd2_Setd2_Setd2,301.0,3.1735417230023093,3.1643088418239533,3.2408056638077287,4.60202113301982,2.3108180110720093,0.0,0.0,3.567270032810949,3.757525030036043,3.990924205683161,6.5226343418074615,2.671381208809092,0.0,0.0,1.1017065203897958,1.1191467772399122,1.1804395335476343,2.089172595657076,0.6142695201607988,0.6859999999999999,0.8477,KTCas12a
Setd2_Setd2_Setd2_Inert,Inert_Setd2_Setd2_Setd2,1498.0,3.150872643716189,3.145185829277981,3.156738039119765,3.640177260469432,2.72286888082486,0.0,0.0,3.910688989017511,3.89055935348128,3.898469344448725,4.7106115763322665,3.289570815800267,0.0,0.0,1.1854943827198807,1.1895262689239594,1.203336912097316,1.5157992565365692,0.9704853169577344,0.1080000000000001,0.2099325842696631,KTCas12a
Setd2_Setd2_Setd2_Setd2,Setd2_Setd2_Setd2_Setd2,731.0,2.9932469936236163,2.9920476834733862,3.0131595210314512,3.8292488563566063,2.4162638824107394,0.0,0.0,3.85867782269576,3.841012800611302,3.8749372812262335,5.004506952341703,2.9310236299380583,0.0,0.0,0.984118796538668,0.989932693203018,1.0089653555552816,1.3963558972966854,0.7528945238404285,0.942,0.970035714285714,KTCas12a
Ccnl1_Ccnl1_Ccnl2_Ccnl2,Ccnl1_Ccnl1_Ccnl2_Ccnl2,71.0,1.204895285571224,1.1700378969099012,1.193069689315223,1.6540683753738707,0.845457227258317,0.3740000000000001,1.0,1.3014262071224467,1.236842105263158,1.2478204138377604,2.5107123221497702,0.6349206349206349,0.6359999999999999,0.994,1.0,1.0114137796417442,1.0241866035134366,1.4623552353399352,0.6895029128647493,0.94,1.0,KT
Ccnl1_Ccnl1_Ccnl2_Inert,Ccnl1_Ccnl1_Ccnl2_Inert,125.0,0.8983193917984426,0.8826929583999704,0.906483577190724,1.2063256180094777,0.7155533977146035,0.424,1.0,0.8082179259908862,0.769156183074497,0.9391432607732442,3.073805573527247,0.4082612594342862,0.404,0.994,1.0,1.0093350432741095,1.0217967510175103,1.3996292620240869,0.7307919702375532,0.95,1.0,KT
Ccnl1_Ccnl1_Inert_Ccnl2,Ccnl1_Ccnl1_Ccnl2_Inert,30.0,0.8706207961428005,0.8498025868327688,0.8684850845432149,1.2717056510850258,0.5520228171464218,0.496,1.0,0.737609742672699,0.7180951344590812,0.7592795102341197,1.535260254561302,0.2150345622119826,0.42,0.994,1.0,1.020405213691035,1.0624195768842342,1.8085874330912688,0.5987279113117066,0.96,1.0,KT
Ccnl1_Ccnl2_Inert_Inert,Ccnl1_Ccnl2_Inert_Inert,85.0,1.118441125383252,1.1114723901612384,1.125223809696825,1.5547461036455763,0.8160723703524452,0.56,1.0,1.333994103651624,1.2701208181726753,1.3867481117767484,3.2439360161308786,0.5634417841891156,0.532,0.994,1.0,0.995562398286592,1.0247450956043174,1.5796240755240352,0.6424277064637377,0.986,1.0,KT
Ccnl1_Inert_Ccnl2_Ccnl2,Ccnl1_Ccnl2_Ccnl2_Inert,79.0,1.0331373222440523,1.0182690532759398,1.0279741709862134,1.3166686505364822,0.8012460942947947,0.8759999999999999,1.0,1.04405182756499,1.0227272727272727,1.118221423245796,1.8676394671762289,0.5898052711546939,0.932,0.994,1.0,0.9925935092927144,1.01020754719421,1.4047508540872216,0.6886428700325996,0.98,1.0,KT
Ccnl1_Inert_Ccnl2_Inert,Ccnl1_Ccnl2_Inert_Inert,152.0,1.0654245256501778,1.0606064376754072,1.0648107094066672,1.2484033115696045,0.8923014769915172,0.502,1.0,1.124272315835524,1.1185114822381403,1.1045953319531738,1.3996341242672232,0.7209316064699467,0.4659999999999999,0.994,1.0,1.0023151525927418,1.0045330449124708,1.292653971039604,0.7379686624671677,0.988,1.0,KT
Ccnl1_Inert_Inert_Ccnl2,Ccnl1_Ccnl2_Inert_Inert,55.0,0.8661193378738183,0.8655428484135211,0.8876646711550096,1.2069732207487462,0.7174165173484083,0.278,1.0,0.6995192033901521,0.6872305161404711,0.6829226189800542,0.9285714285714286,0.4044184735402367,0.006,0.2076,1.0,0.9866372985245891,1.0253385756369555,1.6341144030177408,0.629923316796138,0.956,1.0,KT
Ccnl1_Inert_Inert_Inert,Ccnl1_Inert_Inert_Inert,120.0,1.0971564651712098,1.0968759540463076,1.1204877262955524,1.5551141986896275,0.8395217330056322,0.554,1.0,1.0811739291991764,1.097334555788735,1.3095893161278676,2.83470108695652,0.5789230415930375,0.8160000000000001,0.994,1.0,1.0085402098555345,1.0259550265517206,1.4915948352543271,0.6955018130903262,0.96,1.0,KT
Ccnl2_Ccnl1_Inert_Inert,Ccnl1_Ccnl2_Inert_Inert,94.0,1.0345759047632208,1.032849623907421,1.0457501338324118,1.3348104715845628,0.8390152045363493,0.776,1.0,1.018337741725081,1.027605212983234,1.0938886031600057,1.898569109539145,0.6874751984126984,0.95,0.994,1.0,0.9956165519271905,1.0094494168738797,1.3762854954214123,0.674950663887185,0.978,1.0,KT
Ccnl2_Inert_Ccnl1_Inert,Ccnl1_Ccnl2_Inert_Inert,87.0,0.8498828477810395,0.8444834527696607,0.848173039447044,1.02689072237541,0.701510877557176,0.084,1.0,0.7276999408261656,0.6880567400799246,0.7134848351706816,1.0824274637161502,0.4155284926470587,0.116,0.994,1.0,1.0047852784066773,1.0216637571800644,1.439400571209932,0.7023326909025094,0.988,1.0,KT
Ccnl2_Inert_Inert_Ccnl1,Ccnl1_Ccnl2_Inert_Inert,38.0,1.2435765028952266,1.206472378070682,1.2626837368113102,1.9407461831185828,0.8265476826556438,0.3400000000000001,1.0,1.461797817805189,1.3512622237415717,1.5145230691788465,3.1607142857142856,0.427905479081136,0.556,0.994,1.0,0.9976900656462416,1.0564619404323676,2.0205275069463404,0.5000706429789419,0.992,1.0,KT
Ccnl2_Inert_Inert_Inert,Ccnl2_Inert_Inert_Inert,146.0,0.9559777101465864,0.9503161474159784,0.956181239300073,1.1692796348764052,0.7823314759942896,0.624,1.0,1.1068933048922025,1.0739205149321238,0.9963029024678456,1.4668040838421703,0.5109900969463904,0.754,0.994,1.0,1.001536246492853,1.0142164894003916,1.3071392315797148,0.785580748328059,0.988,1.0,KT
Cpt2_Cpt1a_Inert_Inert,Cpt1a_Cpt2_Inert_Inert,172.0,1.011794093183075,1.0037469015586924,1.00673742258836,1.2075097651701023,0.8286213119403073,0.972,1.0,0.9146789925873686,0.8954555585824985,0.9290436114481482,1.4035182774826294,0.6328571997607948,0.55,0.994,1.0,0.9976558823366344,1.0033442522867084,1.2517438452887453,0.803638498136478,0.98,1.0,KT
